	prediction key	run number	Accuracy	Dataset Size	Model	Inter-Aspect	CWR	Position	Dataset	Split	Reduced Error Split	NT	Subset By
3233	predicted_target_sentiment_IAN_GloVe_None_None	2	53.49794238683128	486	IAN	False	False	False	Election	Val	DS	Low	DS2
3234	predicted_target_sentiment_IAN_GloVe_None_None	3	54.52674897119342	486	IAN	False	False	False	Election	Val	DS	Low	DS2
3235	predicted_target_sentiment_IAN_GloVe_None_None	4	53.29218106995884	486	IAN	False	False	False	Election	Val	DS	Low	DS2
3236	predicted_target_sentiment_IAN_GloVe_None_None	5	55.96707818930041	486	IAN	False	False	False	Election	Val	DS	Low	DS2
3237	predicted_target_sentiment_IAN_GloVe_None_None	6	54.32098765432099	486	IAN	False	False	False	Election	Val	DS	Low	DS2
3238	predicted_target_sentiment_IAN_GloVe_None_None	7	53.90946502057613	486	IAN	False	False	False	Election	Val	DS	Low	DS2
3239	predicted_target_sentiment_IAN_GloVe_None_None	0	55.107526881720425	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3240	predicted_target_sentiment_IAN_GloVe_None_None	1	57.52688172043011	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3241	predicted_target_sentiment_IAN_GloVe_None_None	2	58.06451612903226	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3242	predicted_target_sentiment_IAN_GloVe_None_None	3	58.06451612903226	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3243	predicted_target_sentiment_IAN_GloVe_None_None	4	56.18279569892473	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3244	predicted_target_sentiment_IAN_GloVe_None_None	5	55.376344086021504	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3245	predicted_target_sentiment_IAN_GloVe_None_None	6	56.18279569892473	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3246	predicted_target_sentiment_IAN_GloVe_None_None	7	54.03225806451613	372	IAN	False	False	False	Election	Val	DS	Med	DS2
3247	predicted_target_sentiment_IAN_GloVe_None_None	0	59.42028985507246	345	IAN	False	False	False	Election	Val	DS	High	DS2
3248	predicted_target_sentiment_IAN_GloVe_None_None	1	60.57971014492753	345	IAN	False	False	False	Election	Val	DS	High	DS2
3249	predicted_target_sentiment_IAN_GloVe_None_None	2	61.73913043478261	345	IAN	False	False	False	Election	Val	DS	High	DS2
3250	predicted_target_sentiment_IAN_GloVe_None_None	3	62.31884057971014	345	IAN	False	False	False	Election	Val	DS	High	DS2
3251	predicted_target_sentiment_IAN_GloVe_None_None	4	62.02898550724638	345	IAN	False	False	False	Election	Val	DS	High	DS2
3252	predicted_target_sentiment_IAN_GloVe_None_None	5	62.02898550724638	345	IAN	False	False	False	Election	Val	DS	High	DS2
3253	predicted_target_sentiment_IAN_GloVe_None_None	6	60.57971014492753	345	IAN	False	False	False	Election	Val	DS	High	DS2
3254	predicted_target_sentiment_IAN_GloVe_None_None	7	59.130434782608695	345	IAN	False	False	False	Election	Val	DS	High	DS2
3255	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Election	Val	DS	1	DS2
3256	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	53.29218106995884	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3257	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	51.23456790123457	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3258	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	52.2633744855967	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3259	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	50.617283950617285	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3260	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	52.88065843621399	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3261	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	53.70370370370371	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3262	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	53.29218106995884	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3263	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	52.88065843621399	486	TDLSTM	False	False	False	Election	Val	DS	Low	DS2
3264	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	58.602150537634415	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3265	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	54.03225806451613	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3266	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	56.98924731182796	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3267	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	56.451612903225815	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3268	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	55.376344086021504	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3269	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	56.18279569892473	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3270	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	55.64516129032258	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3271	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	54.83870967741935	372	TDLSTM	False	False	False	Election	Val	DS	Med	DS2
3272	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	61.15942028985507	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3273	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	63.18840579710145	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3274	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	61.44927536231884	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3275	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	61.73913043478261	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3276	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	61.73913043478261	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3277	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	59.710144927536234	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3278	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	63.18840579710145	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3279	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	59.710144927536234	345	TDLSTM	False	False	False	Election	Val	DS	High	DS2
3280	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Election	Val	DS	1	DS3
3281	predicted_target_sentiment_AE_GloVe_None_None	0	45.614035087719294	57	AE	False	False	False	Election	Val	DS	Low	DS3
3282	predicted_target_sentiment_AE_GloVe_None_None	1	50.877192982456144	57	AE	False	False	False	Election	Val	DS	Low	DS3
3283	predicted_target_sentiment_AE_GloVe_None_None	2	45.614035087719294	57	AE	False	False	False	Election	Val	DS	Low	DS3
3284	predicted_target_sentiment_AE_GloVe_None_None	3	45.614035087719294	57	AE	False	False	False	Election	Val	DS	Low	DS3
3285	predicted_target_sentiment_AE_GloVe_None_None	4	49.122807017543856	57	AE	False	False	False	Election	Val	DS	Low	DS3
3286	predicted_target_sentiment_AE_GloVe_None_None	5	50.877192982456144	57	AE	False	False	False	Election	Val	DS	Low	DS3
3287	predicted_target_sentiment_AE_GloVe_None_None	6	42.10526315789473	57	AE	False	False	False	Election	Val	DS	Low	DS3
3288	predicted_target_sentiment_AE_GloVe_None_None	7	49.122807017543856	57	AE	False	False	False	Election	Val	DS	Low	DS3
3289	predicted_target_sentiment_AE_GloVe_None_None	0	52.77777777777778	36	AE	False	False	False	Election	Val	DS	Med	DS3
3290	predicted_target_sentiment_AE_GloVe_None_None	1	47.22222222222222	36	AE	False	False	False	Election	Val	DS	Med	DS3
3291	predicted_target_sentiment_AE_GloVe_None_None	2	44.44444444444444	36	AE	False	False	False	Election	Val	DS	Med	DS3
3292	predicted_target_sentiment_AE_GloVe_None_None	3	47.22222222222222	36	AE	False	False	False	Election	Val	DS	Med	DS3
3293	predicted_target_sentiment_AE_GloVe_None_None	4	52.77777777777778	36	AE	False	False	False	Election	Val	DS	Med	DS3
3294	predicted_target_sentiment_AE_GloVe_None_None	5	50.0	36	AE	False	False	False	Election	Val	DS	Med	DS3
3295	predicted_target_sentiment_AE_GloVe_None_None	6	55.55555555555556	36	AE	False	False	False	Election	Val	DS	Med	DS3
3296	predicted_target_sentiment_AE_GloVe_None_None	7	44.44444444444444	36	AE	False	False	False	Election	Val	DS	Med	DS3
3297	predicted_target_sentiment_AE_GloVe_None_None	0	34.48275862068966	116	AE	False	False	False	Election	Val	DS	High	DS3
3298	predicted_target_sentiment_AE_GloVe_None_None	1	42.241379310344826	116	AE	False	False	False	Election	Val	DS	High	DS3
3299	predicted_target_sentiment_AE_GloVe_None_None	2	43.103448275862064	116	AE	False	False	False	Election	Val	DS	High	DS3
3300	predicted_target_sentiment_AE_GloVe_None_None	3	38.793103448275865	116	AE	False	False	False	Election	Val	DS	High	DS3
3301	predicted_target_sentiment_AE_GloVe_None_None	4	40.51724137931034	116	AE	False	False	False	Election	Val	DS	High	DS3
3302	predicted_target_sentiment_AE_GloVe_None_None	5	45.689655172413794	116	AE	False	False	False	Election	Val	DS	High	DS3
3303	predicted_target_sentiment_AE_GloVe_None_None	6	43.103448275862064	116	AE	False	False	False	Election	Val	DS	High	DS3
3304	predicted_target_sentiment_AE_GloVe_None_None	7	45.689655172413794	116	AE	False	False	False	Election	Val	DS	High	DS3
3305	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Election	Val	DS	1	DS3
3306	predicted_target_sentiment_CNN_GloVe_None_None	0	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3307	predicted_target_sentiment_CNN_GloVe_None_None	1	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3308	predicted_target_sentiment_CNN_GloVe_None_None	2	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3309	predicted_target_sentiment_CNN_GloVe_None_None	3	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3310	predicted_target_sentiment_CNN_GloVe_None_None	4	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3311	predicted_target_sentiment_CNN_GloVe_None_None	5	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3312	predicted_target_sentiment_CNN_GloVe_None_None	6	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3313	predicted_target_sentiment_CNN_GloVe_None_None	7	33.33333333333333	57	CNN	False	False	False	Election	Val	DS	Low	DS3
3314	predicted_target_sentiment_CNN_GloVe_None_None	0	41.66666666666667	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3315	predicted_target_sentiment_CNN_GloVe_None_None	1	36.11111111111111	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3316	predicted_target_sentiment_CNN_GloVe_None_None	2	36.11111111111111	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3317	predicted_target_sentiment_CNN_GloVe_None_None	3	38.88888888888889	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3318	predicted_target_sentiment_CNN_GloVe_None_None	4	33.33333333333333	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3319	predicted_target_sentiment_CNN_GloVe_None_None	5	38.88888888888889	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3320	predicted_target_sentiment_CNN_GloVe_None_None	6	41.66666666666667	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3321	predicted_target_sentiment_CNN_GloVe_None_None	7	36.11111111111111	36	CNN	False	False	False	Election	Val	DS	Med	DS3
3322	predicted_target_sentiment_CNN_GloVe_None_None	0	45.689655172413794	116	CNN	False	False	False	Election	Val	DS	High	DS3
3323	predicted_target_sentiment_CNN_GloVe_None_None	1	43.96551724137931	116	CNN	False	False	False	Election	Val	DS	High	DS3
3324	predicted_target_sentiment_CNN_GloVe_None_None	2	41.37931034482759	116	CNN	False	False	False	Election	Val	DS	High	DS3
3325	predicted_target_sentiment_CNN_GloVe_None_None	3	46.55172413793103	116	CNN	False	False	False	Election	Val	DS	High	DS3
3326	predicted_target_sentiment_CNN_GloVe_None_None	4	42.241379310344826	116	CNN	False	False	False	Election	Val	DS	High	DS3
3327	predicted_target_sentiment_CNN_GloVe_None_None	5	46.55172413793103	116	CNN	False	False	False	Election	Val	DS	High	DS3
3328	predicted_target_sentiment_CNN_GloVe_None_None	6	42.241379310344826	116	CNN	False	False	False	Election	Val	DS	High	DS3
3329	predicted_target_sentiment_CNN_GloVe_None_None	7	46.55172413793103	116	CNN	False	False	False	Election	Val	DS	High	DS3
3330	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Election	Val	DS	1	DS3
3331	predicted_target_sentiment_IAN_GloVe_None_None	0	50.877192982456144	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3332	predicted_target_sentiment_IAN_GloVe_None_None	1	50.877192982456144	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3333	predicted_target_sentiment_IAN_GloVe_None_None	2	52.63157894736842	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3334	predicted_target_sentiment_IAN_GloVe_None_None	3	49.122807017543856	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3335	predicted_target_sentiment_IAN_GloVe_None_None	4	49.122807017543856	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3336	predicted_target_sentiment_IAN_GloVe_None_None	5	47.368421052631575	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3337	predicted_target_sentiment_IAN_GloVe_None_None	6	50.877192982456144	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3338	predicted_target_sentiment_IAN_GloVe_None_None	7	50.877192982456144	57	IAN	False	False	False	Election	Val	DS	Low	DS3
3339	predicted_target_sentiment_IAN_GloVe_None_None	0	52.77777777777778	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3340	predicted_target_sentiment_IAN_GloVe_None_None	1	55.55555555555556	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3341	predicted_target_sentiment_IAN_GloVe_None_None	2	61.111111111111114	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3342	predicted_target_sentiment_IAN_GloVe_None_None	3	58.333333333333336	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3343	predicted_target_sentiment_IAN_GloVe_None_None	4	61.111111111111114	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3344	predicted_target_sentiment_IAN_GloVe_None_None	5	52.77777777777778	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3345	predicted_target_sentiment_IAN_GloVe_None_None	6	61.111111111111114	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3346	predicted_target_sentiment_IAN_GloVe_None_None	7	50.0	36	IAN	False	False	False	Election	Val	DS	Med	DS3
3347	predicted_target_sentiment_IAN_GloVe_None_None	0	47.41379310344828	116	IAN	False	False	False	Election	Val	DS	High	DS3
3348	predicted_target_sentiment_IAN_GloVe_None_None	1	48.275862068965516	116	IAN	False	False	False	Election	Val	DS	High	DS3
3349	predicted_target_sentiment_IAN_GloVe_None_None	2	48.275862068965516	116	IAN	False	False	False	Election	Val	DS	High	DS3
3350	predicted_target_sentiment_IAN_GloVe_None_None	3	48.275862068965516	116	IAN	False	False	False	Election	Val	DS	High	DS3
3351	predicted_target_sentiment_IAN_GloVe_None_None	4	48.275862068965516	116	IAN	False	False	False	Election	Val	DS	High	DS3
3352	predicted_target_sentiment_IAN_GloVe_None_None	5	50.86206896551724	116	IAN	False	False	False	Election	Val	DS	High	DS3
3353	predicted_target_sentiment_IAN_GloVe_None_None	6	49.137931034482754	116	IAN	False	False	False	Election	Val	DS	High	DS3
3354	predicted_target_sentiment_IAN_GloVe_None_None	7	50.0	116	IAN	False	False	False	Election	Val	DS	High	DS3
3355	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Election	Val	DS	1	DS3
3356	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	50.877192982456144	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3357	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	43.859649122807014	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3358	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	47.368421052631575	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3359	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	45.614035087719294	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3360	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	42.10526315789473	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3361	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	47.368421052631575	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3362	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	45.614035087719294	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3363	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	50.877192982456144	57	TDLSTM	False	False	False	Election	Val	DS	Low	DS3
3364	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	58.333333333333336	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3365	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	44.44444444444444	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3366	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	52.77777777777778	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3367	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	52.77777777777778	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3368	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	47.22222222222222	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3369	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	61.111111111111114	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3370	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	55.55555555555556	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3371	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	55.55555555555556	36	TDLSTM	False	False	False	Election	Val	DS	Med	DS3
3372	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	51.724137931034484	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3373	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	46.55172413793103	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3374	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	50.0	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3375	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	52.58620689655172	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3376	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	50.0	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3377	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	51.724137931034484	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3378	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	50.0	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3379	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	51.724137931034484	116	TDLSTM	False	False	False	Election	Val	DS	High	DS3
3380	predicted_target_sentiment_AE_GloVe_None_None	0	57.27272727272727	110	AE	False	False	False	Election	Val	TSSR	1	1
3381	predicted_target_sentiment_AE_GloVe_None_None	1	60.909090909090914	110	AE	False	False	False	Election	Val	TSSR	1	1
3382	predicted_target_sentiment_AE_GloVe_None_None	2	52.72727272727272	110	AE	False	False	False	Election	Val	TSSR	1	1
3383	predicted_target_sentiment_AE_GloVe_None_None	3	55.45454545454545	110	AE	False	False	False	Election	Val	TSSR	1	1
3384	predicted_target_sentiment_AE_GloVe_None_None	4	57.27272727272727	110	AE	False	False	False	Election	Val	TSSR	1	1
3385	predicted_target_sentiment_AE_GloVe_None_None	5	61.81818181818181	110	AE	False	False	False	Election	Val	TSSR	1	1
3386	predicted_target_sentiment_AE_GloVe_None_None	6	60.0	110	AE	False	False	False	Election	Val	TSSR	1	1
3387	predicted_target_sentiment_AE_GloVe_None_None	7	59.09090909090909	110	AE	False	False	False	Election	Val	TSSR	1	1
3388	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Election	Val	TSSR	Low	1
3389	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Election	Val	TSSR	Med	1
3390	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Election	Val	TSSR	High	1
3391	predicted_target_sentiment_CNN_GloVe_None_None	0	58.18181818181818	110	CNN	False	False	False	Election	Val	TSSR	1	1
3392	predicted_target_sentiment_CNN_GloVe_None_None	1	52.72727272727272	110	CNN	False	False	False	Election	Val	TSSR	1	1
3393	predicted_target_sentiment_CNN_GloVe_None_None	2	57.27272727272727	110	CNN	False	False	False	Election	Val	TSSR	1	1
3394	predicted_target_sentiment_CNN_GloVe_None_None	3	61.81818181818181	110	CNN	False	False	False	Election	Val	TSSR	1	1
3395	predicted_target_sentiment_CNN_GloVe_None_None	4	55.45454545454545	110	CNN	False	False	False	Election	Val	TSSR	1	1
3396	predicted_target_sentiment_CNN_GloVe_None_None	5	60.0	110	CNN	False	False	False	Election	Val	TSSR	1	1
3397	predicted_target_sentiment_CNN_GloVe_None_None	6	57.27272727272727	110	CNN	False	False	False	Election	Val	TSSR	1	1
3398	predicted_target_sentiment_CNN_GloVe_None_None	7	57.27272727272727	110	CNN	False	False	False	Election	Val	TSSR	1	1
3399	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Election	Val	TSSR	Low	1
3400	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Election	Val	TSSR	Med	1
3401	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Election	Val	TSSR	High	1
3402	predicted_target_sentiment_IAN_GloVe_None_None	0	54.54545454545454	110	IAN	False	False	False	Election	Val	TSSR	1	1
3403	predicted_target_sentiment_IAN_GloVe_None_None	1	55.45454545454545	110	IAN	False	False	False	Election	Val	TSSR	1	1
3404	predicted_target_sentiment_IAN_GloVe_None_None	2	60.0	110	IAN	False	False	False	Election	Val	TSSR	1	1
3405	predicted_target_sentiment_IAN_GloVe_None_None	3	60.909090909090914	110	IAN	False	False	False	Election	Val	TSSR	1	1
3406	predicted_target_sentiment_IAN_GloVe_None_None	4	60.0	110	IAN	False	False	False	Election	Val	TSSR	1	1
3407	predicted_target_sentiment_IAN_GloVe_None_None	5	61.81818181818181	110	IAN	False	False	False	Election	Val	TSSR	1	1
3408	predicted_target_sentiment_IAN_GloVe_None_None	6	60.0	110	IAN	False	False	False	Election	Val	TSSR	1	1
3409	predicted_target_sentiment_IAN_GloVe_None_None	7	62.727272727272734	110	IAN	False	False	False	Election	Val	TSSR	1	1
3410	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Election	Val	TSSR	Low	1
3411	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Election	Val	TSSR	Med	1
3412	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Election	Val	TSSR	High	1
3413	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	58.18181818181818	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3414	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	62.727272727272734	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3415	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	57.27272727272727	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3416	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	57.27272727272727	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3417	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	60.909090909090914	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3418	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	55.45454545454545	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3419	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	60.0	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3420	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	60.0	110	TDLSTM	False	False	False	Election	Val	TSSR	1	1
3421	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Election	Val	TSSR	Low	1
3422	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Election	Val	TSSR	Med	1
3423	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Election	Val	TSSR	High	1
3424	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Election	Val	TSSR	1	1-Multi
3425	predicted_target_sentiment_AE_GloVe_None_None	0	62.96296296296296	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3426	predicted_target_sentiment_AE_GloVe_None_None	1	62.34567901234568	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3427	predicted_target_sentiment_AE_GloVe_None_None	2	63.27160493827161	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3428	predicted_target_sentiment_AE_GloVe_None_None	3	63.117283950617285	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3429	predicted_target_sentiment_AE_GloVe_None_None	4	60.64814814814815	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3430	predicted_target_sentiment_AE_GloVe_None_None	5	61.882716049382715	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3431	predicted_target_sentiment_AE_GloVe_None_None	6	62.5	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3432	predicted_target_sentiment_AE_GloVe_None_None	7	61.419753086419746	648	AE	False	False	False	Election	Val	TSSR	Low	1-Multi
3433	predicted_target_sentiment_AE_GloVe_None_None	0	62.5	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3434	predicted_target_sentiment_AE_GloVe_None_None	1	60.0	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3435	predicted_target_sentiment_AE_GloVe_None_None	2	63.33333333333333	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3436	predicted_target_sentiment_AE_GloVe_None_None	3	65.41666666666667	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3437	predicted_target_sentiment_AE_GloVe_None_None	4	62.083333333333336	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3438	predicted_target_sentiment_AE_GloVe_None_None	5	57.49999999999999	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3439	predicted_target_sentiment_AE_GloVe_None_None	6	64.16666666666667	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3440	predicted_target_sentiment_AE_GloVe_None_None	7	62.916666666666664	240	AE	False	False	False	Election	Val	TSSR	Med	1-Multi
3441	predicted_target_sentiment_AE_GloVe_None_None	0	78.1021897810219	137	AE	False	False	False	Election	Val	TSSR	High	1-Multi
3442	predicted_target_sentiment_AE_GloVe_None_None	1	79.56204379562044	137	AE	False	False	False	Election	Val	TSSR	High	1-Multi
3443	predicted_target_sentiment_AE_GloVe_None_None	2	73.72262773722628	137	AE	False	False	False	Election	Val	TSSR	High	1-Multi
3444	predicted_target_sentiment_AE_GloVe_None_None	3	76.64233576642336	137	AE	False	False	False	Election	Val	TSSR	High	1-Multi
